ID,Article,Authors,Published_Year,Tag,Link
40109334,Impact of cannabinoids on cancer outcomes in patients receiving immune checkpoint inhibitor immunotherapy.,"['Vigano M', 'Wang L', ""As'sadiq A"", 'Samarani S', 'Ahmad A', 'Costiniuk CT.']",2025,Front Immunol.,https://pubmed.ncbi.nlm.nih.gov/40109334/
40109242,Identification of Novel Therapeutic Targets for Hypertension.,"['Zheng Z', 'Chen R', 'Liu M', 'Ding Y', 'Xu S', 'Hou C', 'Li S.']",2025,Hypertension.,https://pubmed.ncbi.nlm.nih.gov/40109242/
40109195,"Isatuximab plus bortezomib, lenalidomide, and dexamethasone for transplant-ineligible newly diagnosed multiple myeloma patients: a frailty subgroup analysis of the IMROZ trial.","['Manier S', 'Dimopoulos MA', 'Leleu XP', 'Moreau P', 'Cavo M', 'Goldschmidt H', 'Orlowski RZ', 'Tron M', 'Tekle C', 'Brégeault MF', 'Shafer AT', 'Beksac M', 'Facon T.']",2025,Haematologica.,https://pubmed.ncbi.nlm.nih.gov/40109195/
40109063,Comparing clinical outcomes of adults with obesity receiving tirzepatide versus bariatric metabolic surgery: A multi-institutional propensity score-matched study.,"['Wu JY', 'Chan SE', 'Hsu WH', 'Kuo CC', 'Tsai YW', 'Liu TH', 'Huang PY', 'Chuang MH', 'Yu T', 'Lai CC.']",2025,Diabetes Obes Metab.,https://pubmed.ncbi.nlm.nih.gov/40109063/
40108996,Interactions between menopause and high-fat diet on cognition and pathology in a mouse model of Alzheimer's disease.,"['Abi-Ghanem C', 'Kelly RD', 'Groom EA', 'Valerian CG', 'Paul AS', 'Thrasher CA', 'Salinero AE', 'Batchelder MR', 'Lafrican JJ', 'Wang M', 'Smith RM', 'Temple S', 'Zuloaga DG', 'Zuloaga KL.']",2025,Alzheimers Dement.,https://pubmed.ncbi.nlm.nih.gov/40108996/
40108888,Efficacy of time restricted eating and resistance training on body composition and mood profiles among young adults with overweight/obesity: a randomized controlled trial.,"['Cui T', 'Sun Y', 'Ye W', 'Liu Y', 'Korivi M.']",2025,J Int Soc Sports Nutr.,https://pubmed.ncbi.nlm.nih.gov/40108888/
40108758,Kit-mediated autophagy suppression driven by a viral oncoprotein emerges as a crucial survival mechanism in Merkel cell carcinoma.,"['Shi H', 'Yang Y', 'Gao J', 'Kumar S', 'Xie H', 'Chen Z', 'Lyu J', 'Sihto H', 'Koljonen V', 'Vega-Rubin-de-Celis S', 'Vukojevic V', 'Farnebo F', 'Björnhagen V', 'Höög A', 'Juhlin CC', 'Lee L', 'Wickström M', 'Becker JC', 'Johnsen JI', 'Larsson C', 'Lui WO.']",2025,Autophagy.,https://pubmed.ncbi.nlm.nih.gov/40108758/
40108708,All-in-one CRISPR/Cas-engineered glucocorticoid-receptor knock-out EBV-gp350-CAR knock-in T cells are potent and resistant to dexamethasone.,"['Kaeuferle T', 'Zwermann M', 'Stoll N', 'Ferrada-Ernst P', 'Jablonowski L', 'Zeidler R', 'Willier S', 'Stenger D', 'Yassin A', 'Stripecke R', 'Feuchtinger T.']",2025,Exp Hematol Oncol.,https://pubmed.ncbi.nlm.nih.gov/40108708/
40108693,Dual role of interferon-gamma in the response of melanoma patients to immunotherapy with immune checkpoint inhibitors.,"['Wawrzyniak P', 'Hartman ML.']",2025,Mol Cancer.,https://pubmed.ncbi.nlm.nih.gov/40108693/
40108663,SIRPα modulates microglial efferocytosis and neuroinflammation following experimental subarachnoid hemorrhage via the SHP1/STAT6 axis.,"['Zhang B', 'Zou Y', 'Tang Q', 'Yuan Z', 'Jiang K', 'Zhang Z', 'Chen S', 'Wu Q', 'Zhou X', 'Zhang X.']",2025,J Neuroinflammation.,https://pubmed.ncbi.nlm.nih.gov/40108663/
40108660,CRP-Albumin-Lymphocyte index (CALLYI) as a risk-predicting biomarker in association with osteoarthritis.,"['Geng M', 'Zhang K.']",2025,Arthritis Res Ther.,https://pubmed.ncbi.nlm.nih.gov/40108660/
40108627,Exosomal miR-499a-5p from human umbilical cord mesenchymal stem cells attenuates liver fibrosis via targeting ETS1/GPX4-mediated ferroptosis in hepatic stellate cells.,"['Wang Z', 'Yuan M', 'Yao L', 'Xiong Z', 'Dai K', 'Liu P', 'Chen P', 'Sun M', 'Shu K', 'Xia Y', 'Jiang Y.']",2025,J Nanobiotechnology.,https://pubmed.ncbi.nlm.nih.gov/40108627/
40108613,TMEM176B inhibits ovarian cancer progression by regulating EMT via the Wnt/β-catenin signaling pathway.,"['Yan L', 'Song Z', 'Yi L', 'Tian C', 'Zhang R', 'Qin X', 'Wang X', 'Ren S', 'Ma X', 'Wang X', 'Zhao X', 'Wang F', 'Wei J', 'Jia X', 'Gu M', 'Yuan F', 'Jia D.']",2025,J Transl Med.,https://pubmed.ncbi.nlm.nih.gov/40108613/
40108600,Association of dietary health indices with frailty.,"['He T', 'Yan Y', 'Wang D', 'Peng T', 'Jin L.']",2025,BMC Public Health.,https://pubmed.ncbi.nlm.nih.gov/40108600/
40108475,Regulated somatic hypermutation enhances antibody affinity maturation.,"['Merkenschlager J', 'Pyo AGT', 'Silva Santos GS', 'Schaefer-Babajew D', 'Cipolla M', 'Hartweger H', 'Gitlin AD', 'Wingreen NS', 'Nussenzweig MC.']",2025,Nature.,https://pubmed.ncbi.nlm.nih.gov/40108475/
40108474,VDAC2 loss elicits tumour destruction and inflammation for cancer therapy.,"['Yuan S', 'Sun R', 'Shi H', 'Chapman NM', 'Hu H', 'Guy C', 'Rankin S', 'Kc A', 'Palacios G', 'Meng X', 'Sun X', 'Zhou P', 'Yang X', 'Gottschalk S', 'Chi H.']",2025,Nature.,https://pubmed.ncbi.nlm.nih.gov/40108474/
40108464,Oncolytic virus VG161 in refractory hepatocellular carcinoma.,"['Shen Y', 'Bai X', 'Zhang Q', 'Liang X', 'Jin X', 'Zhao Z', 'Song W', 'Tan Q', 'Zhao R', 'Jia W', 'Gu S', 'Shi G', 'Zheng Z', 'Wei G', 'Wang Y', 'Fang T', 'Li Y', 'Wang Z', 'Yang Z', 'Guo S', 'Lin D', 'Wei F', 'Wang L', 'Sun X', 'Qin A', 'Xie L', 'Qiu Y', 'Bao W', 'Rahimian S', 'Singh M', 'Murad Y', 'Shang J', 'Chu M', 'Huang M', 'Ding J', 'Chen W', 'Ye Y', 'Chen Y', 'Li X', 'Liang T.']",2025,Nature.,https://pubmed.ncbi.nlm.nih.gov/40108464/
40108463,Matrix-producing neutrophils populate and shield the skin.,"['Vicanolo T', 'Özcan A', 'Li JL', 'Huerta-López C', 'Ballesteros I', 'Rubio-Ponce A', 'Dumitru AC', 'Nicolás-Ávila JÁ', 'Molina-Moreno M', 'Reyes-Gutierrez P', 'Johnston AD', 'Martone C', 'Greto E', 'Quílez-Alvarez A', 'Calvo E', 'Bonzon-Kulichenko E', 'Álvarez-Velez R', 'Chooi MY', 'Kwok I', 'González-Bermúdez B', 'Malleret B', 'Espinosa FM', 'Zhang M', 'Wang YL', 'Sun D', 'Zhen Chong S', 'El-Armouche A', 'Kim KK', 'Udalova IA', 'Greco V', 'Garcia R', 'Vázquez J', 'Dopazo A', 'Plaza GR', 'Alegre-Cebollada J', 'Uderhardt S', 'Ng LG', 'Hidalgo A.']",2025,Nature.,https://pubmed.ncbi.nlm.nih.gov/40108463/
40108462,Structural dynamics of DNA unwinding by a replicative helicase.,"['Shahid T', 'Danazumi AU', 'Tehseen M', 'Alhudhali L', 'Clark AR', 'Savva CG', 'Hamdan SM', 'De Biasio A.']",2025,Nature.,https://pubmed.ncbi.nlm.nih.gov/40108462/
40108460,Spatially resolved mapping of cells associated with human complex traits.,"['Song L', 'Chen W', 'Hou J', 'Guo M', 'Yang J.']",2025,Nature.,https://pubmed.ncbi.nlm.nih.gov/40108460/
40108458,Dynamic cytoskeletal regulation of cell shape supports resilience of lymphatic endothelium.,"['Schoofs H', 'Daubel N', 'Schnabellehner S', 'Grönloh MLB', 'Palacios Martínez S', 'Halme A', 'Marks AM', 'Jeansson M', 'Barcos S', 'Brakebusch C', 'Benedito R', 'Engelhardt B', 'Vestweber D', 'Gaengel K', 'Linsenmeier F', 'Schürmann S', 'Saharinen P', 'van Buul JD', 'Friedrich O', 'Smith RS', 'Majda M', 'Mäkinen T.']",2025,Nature.,https://pubmed.ncbi.nlm.nih.gov/40108458/
40108456,Histological signatures map anti-fibrotic factors in mouse and human lungs.,"['Guo JL', 'Griffin M', 'Yoon JK', 'Lopez DM', 'Zhu Y', 'Lu JM', 'Mikos G', 'Parker JBL', 'Mascharak S', 'Brenac C', 'Guardino NJ', 'Abbas DB', 'Li DJ', 'Valencia C', 'Liang NE', 'Januszyk M', 'Chang HY', 'Wan DC', 'Desai TJ', 'Longaker MT.']",2025,Nature.,https://pubmed.ncbi.nlm.nih.gov/40108456/
40108454,Transient silencing of hypermutation preserves B cell affinity during clonal bursting.,"['Pae J', 'Schwan N', 'Ottino-Loffler B', 'DeWitt WS', 'Garg A', 'Bortolatto J', 'Vora AA', 'Shen JJ', 'Hobbs A', 'Castro TBR', 'Mesin L', 'Matsen FA 4th', 'Meyer-Hermann M', 'Victora GD.']",2025,Nature.,https://pubmed.ncbi.nlm.nih.gov/40108454/
40108453,GluA2-containing AMPA receptors form a continuum of Ca2+-permeable channels.,"['Miguez-Cabello F', 'Wang XT', 'Yan Y', 'Brake N', 'Alexander RPD', 'Perozzo AM', 'Khadra A', 'Bowie D.']",2025,Nature.,https://pubmed.ncbi.nlm.nih.gov/40108453/
40108452,A polyene macrolide targeting phospholipids in the fungal cell membrane.,"['Deng Q', 'Li Y', 'He W', 'Chen T', 'Liu N', 'Ma L', 'Qiu Z', 'Shang Z', 'Wang Z.']",2025,Nature.,https://pubmed.ncbi.nlm.nih.gov/40108452/
40108451,Sleep pressure accumulates in a voltage-gated lipid peroxidation memory.,"['Rorsman HO', 'Müller MA', 'Liu PZ', 'Sanchez LG', 'Kempf A', 'Gerbig S', 'Spengler B', 'Miesenböck G.']",2025,Nature.,https://pubmed.ncbi.nlm.nih.gov/40108451/
40108450,The somatic mutation landscape of normal gastric epithelium.,"['Coorens THH', 'Collord G', 'Jung H', 'Wang Y', 'Moore L', 'Hooks Y', 'Mahbubani K', 'Law SYK', 'Yan HHN', 'Yuen ST', 'Saeb-Parsy K', 'Campbell PJ', 'Martincorena I', 'Leung SY', 'Stratton MR.']",2025,Nature.,https://pubmed.ncbi.nlm.nih.gov/40108450/
40108449,Structural basis of augmenting taurine uptake by the taurine transporter in alleviating cellular senescence.,"['Zhang H', 'Cui N', 'Ma X', 'Xu HE.']",2025,Cell Res.,https://pubmed.ncbi.nlm.nih.gov/40108449/
40108413,Palmitoylation of GPX4 via the targetable ZDHHC8 determines ferroptosis sensitivity and antitumor immunity.,"['Zhou L', 'Lian G', 'Zhou T', 'Cai Z', 'Yang S', 'Li W', 'Cheng L', 'Ye Y', 'He M', 'Lu J', 'Deng Q', 'Huang B', 'Zhou X', 'Lu D', 'Zhi F', 'Cui J.']",2025,Nat Cancer.,https://pubmed.ncbi.nlm.nih.gov/40108413/
40108412,"Stereotactic radiosurgery for patients with brain metastases: current principles, expanding indications and opportunities for multidisciplinary care.","['Mansouri A', 'Ozair A', 'Bhanja D', 'Wilding H', 'Mashiach E', 'Haque W', 'Mikolajewicz N', 'de Macedo Filho L', 'Mahase SS', 'Machtay M', 'Metellus P', 'Dhermain F', 'Sheehan J', 'Kondziolka D', 'Lunsford LD', 'Niranjan A', 'Minniti G', 'Li J', 'Kalkanis SN', 'Wen PY', 'Kotecha R', 'McDermott MW', 'Bettegowda C', 'Woodworth GF', 'Brown PD', 'Sahgal A', 'Ahluwalia MS.']",2025,Nat Rev Clin Oncol.,https://pubmed.ncbi.nlm.nih.gov/40108412/
40108332,Three-year analysis of adult patients with relapsed or refractory B-cell acute lymphoblastic leukemia treated with brexucabtagene autoleucel in ZUMA-3.,"['Shah BD', 'Cassaday RD', 'Park JH', 'Houot R', 'Logan AC', 'Boissel N', 'Leguay T', 'Bishop MR', 'Topp MS', ""O'Dwyer KM"", 'Tzachanis D', 'Arellano ML', 'Lin Y', 'Baer MR', 'Schiller GJ', 'Subklewe M', 'Abedi M', 'Minnema MC', 'Wierda WG', 'DeAngelo DJ', 'Stiff P', 'Jeyakumar D', 'Mao D', 'Adhikary S', 'Zhou L', 'Hadjivassileva T', 'Damico Khalid R', 'Ghobadi A', 'Oluwole OO.']",2025,Leukemia.,https://pubmed.ncbi.nlm.nih.gov/40108332/
40108295,Multi-omic biomarkers associated with multiple sclerosis: from Mendelian randomization to drug prediction.,"['Yang W', 'Liu C', 'Li Z', 'Cui M.']",2025,Sci Rep.,https://pubmed.ncbi.nlm.nih.gov/40108295/
40108220,Recapitulating hypoxic metabolism in cartilaginous organoids via adaptive cell-matrix interactions enhances histone lactylation and cartilage regeneration.,"['Yang B', 'Li Z', 'Yang Z', 'Zhao P', 'Lin S', 'Wu J', 'Liu W', 'Yang X', 'Xie X', 'Zong Z', 'Lyu Y', 'Yang Z', 'Li G', 'Ngai T', 'Zhang K', 'Bian L.']",2025,Nat Commun.,https://pubmed.ncbi.nlm.nih.gov/40108220/
40108208,Plant essential oil targets TRPV3 for skin renewal and structural mechanism of action.,"['Li Y', 'Lu X', 'Cheng X', 'Xia K', 'Hu J', 'Wang P', 'Pang P', 'Gao B', 'Sun D', 'Zhang Z', 'Li D', 'Deng Z', 'Tian C', 'Xie C', 'Yao J.']",2025,Nat Commun.,https://pubmed.ncbi.nlm.nih.gov/40108208/
40108183,The structural diversity of psychedelic drug actions revealed.,"['Gumpper RH', 'Jain MK', 'Kim K', 'Sun R', 'Sun N', 'Xu Z', 'DiBerto JF', 'Krumm BE', 'Kapolka NJ', 'Kaniskan HÜ', 'Nichols DE', 'Jin J', 'Fay JF', 'Roth BL.']",2025,Nat Commun.,https://pubmed.ncbi.nlm.nih.gov/40108183/
40108157,Microbiota-indole-3-propionic acid-heart axis mediates the protection of leflunomide against αPD1-induced cardiotoxicity in mice.,"['Huang R', 'Shen ZY', 'Huang D', 'Zhao SH', 'Dan LX', 'Wu P', 'Tang QZ', 'Ma ZG.']",2025,Nat Commun.,https://pubmed.ncbi.nlm.nih.gov/40108157/
40108143,Individualized non-invasive deep brain stimulation of the basal ganglia using transcranial ultrasound stimulation.,"['Darmani G', 'Ramezanpour H', 'Sarica C', 'Annirood R', 'Grippe T', 'Nankoo JF', 'Fomenko A', 'Santyr B', 'Zeng K', 'Vetkas A', 'Samuel N', 'Davidson B', 'Fasano A', 'Lankarany M', 'Kalia SK', 'Pichardo S', 'Lozano AM', 'Chen R.']",2025,Nat Commun.,https://pubmed.ncbi.nlm.nih.gov/40108143/
40108136,Septin5 deletion enhances β-cell exocytosis by releasing microtubule-tethered insulin granules onto plasma membrane.,"['Xie L', 'Kang F', 'Qin T', 'Kang Y', 'Liang T', 'Xie H', 'Froese CD', 'Xie H', 'Au A', 'Yip CM', 'Trimble WS', 'Gaisano HY.']",2025,Nat Commun.,https://pubmed.ncbi.nlm.nih.gov/40108136/
40108127,NAT10 mediates TLR2 to promote podocyte senescence in adriamycin-induced nephropathy.,"['Hu M', 'Lv L', 'Lei Y', 'Chen M', 'Zhou S', 'Liu Z.']",2025,Cell Death Dis.,https://pubmed.ncbi.nlm.nih.gov/40108127/
40108113,"Efficacy and safety of KN026, a bispecific anti-HER2 antibody, in combination with KN046, an anti-CTLA4/PD-L1 antibody, in patients with advanced HER2-positive nonbreast cancer: a combined analysis of a phase Ib and a phase II study.","['Liu D', 'Gong J', 'Li J', 'Qi C', 'Niu Z', 'Liu B', 'Peng Z', 'Luo S', 'Wang X', 'Wang Y', 'Zhao R', 'Chen L', 'Deng T', 'Li Z', 'Chen L', 'Fang M', 'Yang H', 'Lu L', 'Zhang Y', 'Kang F', 'Xu T', 'Zhang X', 'Shen L.']",2025,Signal Transduct Target Ther.,https://pubmed.ncbi.nlm.nih.gov/40108113/
40108067,"Age-related alterations of angiogenesis, inflammation and bone microarchitecture during fracture healing in mice.","['Menger MM', 'Manuschewski R', 'Hans S', 'Braun BJ', 'Kayali MKDE', 'Ehnert S', 'Ampofo E', 'Wrublewsky S', 'Menger MD', 'Histing T', 'Laschke MW.']",2025,Geroscience.,https://pubmed.ncbi.nlm.nih.gov/40108067/
40107952,"A Phase Two, Single-Arm, Open-Label Study With Dostarlimab Monotherapy in Participants With Untreated Stage II/III dMMR/MSI-H Locally Advanced Rectal Cancer (AZUR-1).","['Cercek A', 'Bachet JB', 'Capdevila J', 'Starling N', 'Chen E', 'Salvatore L', 'Bando H', ""O'Donnell S"", 'Harfst L', 'Szijgyarto Z', 'Heinemann V.']",2025,Clin Colorectal Cancer.,https://pubmed.ncbi.nlm.nih.gov/40107952/
40107919,Association of dietary fatty acids with longitudinal change in plasma-based biomarkers of Alzheimer's disease.,"['Hoost SS', 'Honig LS', 'Kang MS', 'Bahl A', 'Lee AJ', 'Sanchez D', 'Reyes-Dumeyer D', 'Lantigua RA', 'Dage JL', 'Brickman AM', 'Manly JJ', 'Mayeux R', 'Gu Y.']",2025,J Prev Alzheimers Dis.,https://pubmed.ncbi.nlm.nih.gov/40107919/
40107904,The role of multicriteria decision analysis in the development of candidate classification criteria for antisynthetase syndrome: analysis from the CLASS project.,"['Zanframundo G', 'Dourado E', 'Bauer-Ventura I', 'Faghihi-Kashani S', 'Yoshida A', 'Loganathan A', 'Rivero-Gallegos D', 'Lim D', 'Bozán F', 'Sambataro G', 'Bae SS', 'Yamano Y', 'Bonella F', 'Corte TJ', 'Doyle TJ', 'Fiorentino D', 'Gonzalez-Gay MA', 'Hudson M', 'Kuwana M', 'Lundberg IE', 'Mammen A', 'McHugh N', 'Miller FW', 'Montecucco C', 'Oddis CV', 'Rojas-Serrano J', 'Schmidt J', ""Selva-O'Callaghan A"", 'Werth VP', 'Hansen P', 'Rozza D', 'Scirè CA', 'Sakellariou G', 'Kaneko Y', 'Triantafyllias K', 'Castañeda S', 'Alberti ML', 'Merino MGG', 'Fiehn C', 'Molad Y', 'Govoni M', 'Nakashima R', 'Alpsoy E', 'Giannini M', 'Chinoy H', 'Gallay L', 'Ebstein E', 'Campagne J', 'Saraiva AP', 'Conticini E', 'Sebastiani GD', 'Nuño-Nuño L', 'Scarpato S', 'Schiopu E', 'Parker M', 'Limonta M; CLASS project participating investigators; Cavagna L', 'Aggarwal R.']",2025,Ann Rheum Dis.,https://pubmed.ncbi.nlm.nih.gov/40107904/
40107814,Biomarker-Based Model for Prediction of Ischemic Stroke in Patients With Atrial Fibrillation.,"['Wallentin L', 'Lindbäck J', 'Hijazi Z', 'Oldgren J', 'Carnicelli AP', 'Alexander JH', 'Berg DD', 'Eikelboom JW', 'Goto S', 'Lopes RD', 'Ruff CT', 'Siegbahn A', 'Giugliano RP', 'Granger CB', 'Morrow DA.']",2025,J Am Coll Cardiol.,https://pubmed.ncbi.nlm.nih.gov/40107814/
40107731,Ribosome stalling-induced NIP5;1 mRNA decay triggers ARGONAUTE1-dependent transcription downregulation.,"['Tanaka M', 'Sotta N', 'Duncan S', 'Chiba Y', 'Onouchi H', 'Marée AFM', 'Naito S', 'Grieneisen VA', 'Fujiwara T.']",2025,Nucleic Acids Res.,https://pubmed.ncbi.nlm.nih.gov/40107731/
40107718,Cardioprotective effects of semaglutide on isolated human ventricular myocardium.,"['Krammer T', 'Baier MJ', 'Hegner P', 'Zschiedrich T', 'Lukas D', 'Wolf M', 'Le Phu C', 'Lutz V', 'Evert K', 'Kozakov K', 'Li J', 'Holzamer A', 'Maier LS', 'Provaznik Z', 'Bers DM', 'Wagner S', 'Mustroph J.']",2025,Eur J Heart Fail.,https://pubmed.ncbi.nlm.nih.gov/40107718/
40107714,TPX2 lactylation is required for the cell cycle regulation and hepatocellular carcinoma progression.,"['Liu S', 'Cai J', 'Qian X', 'Zhang J', 'Zhang Y', 'Meng X', 'Wang M', 'Gao P', 'Zhong X.']",2025,Life Sci Alliance.,https://pubmed.ncbi.nlm.nih.gov/40107714/
40107674,NK cells link immune-checkpoint blockade immunotherapy and response in melanoma brain metastases.,"['Kohanbash G', 'Frederico SC', 'Raphael I.']",2025,J Immunother Cancer.,https://pubmed.ncbi.nlm.nih.gov/40107674/
40107673,ICOS-expressing CAR-T cells mediate durable eradication of triple-negative breast cancer and metastasis.,"['Herbrich S', 'Chaib M', 'Sharma P.']",2025,J Immunother Cancer.,https://pubmed.ncbi.nlm.nih.gov/40107673/
40107672,Spatial immune remodeling of the liver metastases: discovering the path to antimetastatic therapy.,"['Xu W', 'Wang Y', 'Wang N', 'Liu J', 'Zhou L', 'Guo J.']",2025,J Immunother Cancer.,https://pubmed.ncbi.nlm.nih.gov/40107672/
40107671,Cardiac MRI study of adverse events in patients treated with immune checkpoint inhibitors: a prospective cohort study of cardiac adverse events.,"['Losurdo A', 'Panico C', 'Catalano C', 'Serio S', 'Giordano L', 'Monti L', 'Catapano F', 'Figliozzi S', ""D'Andrea C"", 'Dipasquale A', 'Persico P', 'Di Muzio A', 'Cremonesi M', 'Marchese A', 'Tronconi MC', 'Perrino M', 'Finocchiaro G', 'Lugli E', 'Francone M', 'Santoro A', 'Condorelli G', 'Simonelli M', 'Kallikourdis M.']",2025,J Immunother Cancer.,https://pubmed.ncbi.nlm.nih.gov/40107671/
40107664,The role of heat shock protein 90 in idiopathic pulmonary fibrosis: state of the art.,"['Monteleone G', 'Cameli P', 'Bonella F.']",2025,Eur Respir Rev.,https://pubmed.ncbi.nlm.nih.gov/40107664/
40107663,Comorbidities in the idiopathic pulmonary fibrosis and progressive pulmonary fibrosis trial population: a systematic review and meta-analysis.,"['Walters TM', 'Leong MCH', 'Montesi SB', 'Ryerson CJ', 'Khor YH.']",2025,Eur Respir Rev.,https://pubmed.ncbi.nlm.nih.gov/40107663/
40107661,Risk factors for drug-resistant pathogens in community-acquired pneumonia: systematic review and meta-analysis.,"['Nakagawa N', 'Katsurada M', 'Fukuda Y', 'Noguchi S', 'Horita N', 'Miki M', 'Tsukada H', 'Senda K', 'Shindo Y', 'Mukae H.']",2025,Eur Respir Rev.,https://pubmed.ncbi.nlm.nih.gov/40107661/
40107652,A multi-metabolite signature robustly predicts long-term mortality in the PREDIMED trial and several US cohorts.,"['Fernández-Duval G', 'Razquin C', 'Wang F', 'Yun H', 'Hu J', 'Guasch-Ferré M', 'Rexrode K', 'Balasubramanian R', 'García-Gavilán J', 'Ruiz-Canela M', 'Clish CB', 'Corella D', 'Gómez-Gracia E', 'Fiol M', 'Estruch R', 'Lapetra J', 'Fitó M', 'Serra-Majem L', 'Ros E', 'Liang L', 'Dennis C', 'Asensio EM', 'Castañer O', 'Planes F', 'Salas-Salvadó J', 'Hu FB', 'Toledo E', 'Martínez-González MÁ.']",2025,Metabolism.,https://pubmed.ncbi.nlm.nih.gov/40107652/
40107519,Capsule endoscopy-guided proactive treat-to-target versus continued standard care in patients with quiescent Crohn's disease: A randomized controlled trial.,"['Ben-Horin S', 'Lahat A', 'Ungar B', 'Ukashi O', 'Yablecovitch D', 'Amitai MM', 'Haberman Y', 'Selinger L', 'Talan-Asher A', 'Kriger-Sharabi O', 'Naftali T', 'Ron Y', 'Yanai H', 'Dotan I', 'Kopylov U', 'Eliakim R; Israeli IBD Research Nucleus (IIRN).']",2025,Gastroenterology.,https://pubmed.ncbi.nlm.nih.gov/40107519/
40107513,Investigation of the impact of lipid nanoparticle compositions on the delivery and T cell response of circRNA vaccine.,"['Alshehry Y', 'Liu X', 'Zhang Y', 'Zhu G.']",2025,J Control Release.,https://pubmed.ncbi.nlm.nih.gov/40107513/
40107435,The impact of urine biomarkers for prostate cancer detection-A systematic state of the art review.,"['Plas S', 'Melchior F', 'Aigner GP', 'Frantzi M', 'Pencik J', 'Kafka M', 'Heidegger I.']",2025,Crit Rev Oncol Hematol.,https://pubmed.ncbi.nlm.nih.gov/40107435/
40107286,IL-7Rα signaling in regulatory T cells of adipose tissue is essential for systemic glucose homeostasis.,"['Tani-Ichi S', 'Abe S', 'Miyachi H', 'Kitano S', 'Shimba A', 'Ejima A', 'Hara T', 'Cui G', 'Kado T', 'Hori S', 'Tobe K', 'Ikuta K.']",2025,J Immunol.,https://pubmed.ncbi.nlm.nih.gov/40107286/
40107285,B cells and aging: a historical perspective.,['Cancro MP.'],2025,J Immunol.,https://pubmed.ncbi.nlm.nih.gov/40107285/
40107274,Single-cell atlas of endothelial and mural cells across primary and metastatic brain tumors.,"['Bejarano L', 'Lourenco J', 'Kauzlaric A', 'Lamprou E', 'Costa CF', 'Galland S', 'Maas RR', 'Guerrero Aruffo P', 'Fournier N', 'Brouland JP', 'Hottinger AF', 'Daniel RT', 'Hegi ME', 'Joyce JA.']",2025,Immunity.,https://pubmed.ncbi.nlm.nih.gov/40107274/
40107273,An interleukin-9-ZBTB18 axis promotes germinal center development of memory B cells.,"['Luo X', 'Hou X', 'Wang Y', 'Li Y', 'Yu S', 'Qi H.']",2025,Immunity.,https://pubmed.ncbi.nlm.nih.gov/40107273/
